"商品ID","カテゴリー（大）","カテゴリー（小）","型番","商品名","商品画像URL","フィーチャーフォン向けショップ用商品画像作成","その他画像１URL","その他画像２URL","その他画像３URL","その他画像４URL","その他画像５URL","その他画像６URL","その他画像７URL","その他画像８URL","その他画像９URL","販売価格","会員価格","定価","原価","在庫数","在庫管理","最小購入数量","最大購入数量","販売開始日付","販売開始時間","販売終了日付","販売終了時間","単位","重量","売切れ時の表示設定","適正在庫数","表示順","簡易説明","商品説明","フィーチャーフォン向けショップ用商品説明","スマートフォンショップ用商品説明","トラックバック受付設定","Newマーク付加設定","Newマーク画像選択","広告用カテゴリーID","広告用タグ１","広告用タグ２","広告用タグ３","広告用商品説明","ブランド","JAN/ISBN(GTIN)","製品番号(MPN)","状態","性別","色","サイズ","タイトル","キーワード","ページ概要","個別送料","掲載設定","軽減税率設定"
"135796992","トップス","カットソー","se0140","【送料無料】 【全3カラー】シンプル＆カジュアル フリル袖カットソー","https://img21.shop-pro.jp/PA01421/305/product/135796992.jpg","作成する","https://img21.shop-pro.jp/PA01421/305/product/135796992_o1.jpg","https://img21.shop-pro.jp/PA01421/305/product/135796992_o2.jpg","https://img21.shop-pro.jp/PA01421/305/product/135796992_o3.jpg","https://img21.shop-pro.jp/PA01421/305/product/135796992_o4.jpg","https://img21.shop-pro.jp/PA01421/305/product/135796992_o5.jpg","https://img21.shop-pro.jp/PA01421/305/product/135796992_o6.jpg","https://img21.shop-pro.jp/PA01421/305/product/135796992_o7.jpg","https://img21.shop-pro.jp/PA01421/305/product/135796992_o8.jpg","https://img21.shop-pro.jp/PA01421/305/product/135796992_o9.jpg","2980","2980","","","30","在庫管理しない","","","","","","","","","表示しない","","","","【商品内容】 <br> <br>レディース 春 秋 ブラウス Tシャツ ガーリー 清楚 シフォン トランペットスリーブ 公園 デート（商品コード se0140） <br> <br>胸元には小さな枝付き花の刺繍がされ<br>袖には肌チラポイント！彼が喜ぶ女子力高めコーデがこのアイテムでできちゃいます<br> <br>【納期について】<br>2 週間～4週間程度<br><br>・ご注文をいただいてから海外メーカーから取り寄せるため、お届けまで少々お時間がかかります。<br>・ご注文いただいた後にメーカーに注文をするため、まれにメーカーの在庫が切れている場合がございます。<br>　その際は別の商品を特別価格にてご提案させていただきますのでご了承ください。<br>　商品が見つからない場合はキャンセルも承ります。<br>・中国の長期休暇に当たる場合がございます。【春節（2月初旬から中旬、約1週間）、国慶節（10月初旬、約1週間)】<br>　その際は通常よりも納期がかかる場合がございますので長期休暇前のご注文はお気を付けください。 <br> <br> <br>【サイズ目安】 <br>フリーサイズ<br>着丈57　バスト96　肩幅38　袖丈34<br> <br>※海外商品（主に中国）のため、サイズは目安参考程度にお願いします。 今までの経験上、サイズギリギリの場合は、1 サイズ大きいものをお選びいただいた方が安全です。 <br><br> <br>【商品、返品について】 <br> <br>●サイズ交換やお色交換などの返品は行っておりませんので、サイズは十分にご確認の上、お間違いのないようご購入下さい。 <br> <br>●海外商品（主に中国製）のため、日本製のものよりも縫製が荒い場合がございます。 ただ、メーカー基準では正常範囲内となっておりますので、返品対象となりませんのでご理解ください。 <br> <br>●商品のお色は、お手持ちのパソコンやスマホ、照明の関係で実物と多少の違いが生じることが ございます。 色味が違うということでの返品は行っておりませんのでご了承ください。 <br> <br> <br>【素材】 綿","","","","表示しない","","","","","","","","","","新品","女","","","","","","","掲載する","軽減税率設定しない"
"135796993","トップス","ブラウス フリルブラウス","se0141","【送料無料】 全3色 ダブルリボンのレトロちっくなフリルトップス","https://img21.shop-pro.jp/PA01421/305/product/135796993.jpg","作成する","https://img21.shop-pro.jp/PA01421/305/product/135796993_o1.jpg","https://img21.shop-pro.jp/PA01421/305/product/135796993_o2.jpg","https://img21.shop-pro.jp/PA01421/305/product/135796993_o3.jpg","https://img21.shop-pro.jp/PA01421/305/product/135796993_o4.jpg","https://img21.shop-pro.jp/PA01421/305/product/135796993_o5.jpg","https://img21.shop-pro.jp/PA01421/305/product/135796993_o6.jpg","https://img21.shop-pro.jp/PA01421/305/product/135796993_o7.jpg","https://img21.shop-pro.jp/PA01421/305/product/135796993_o8.jpg","https://img21.shop-pro.jp/PA01421/305/product/135796993_o9.jpg","3480","3480","","","30","在庫管理しない","","","","","","","","","表示しない","","","","【商品内容】 <br> <br>レディース シフォン カジュアル シンプル ガーリー 清楚 学生 通学 韓国 無地 トランペット袖（商品コード se0141） <br> <br>レトロ感あふれるガーリー系カットソー<br>カラーもベロアなものがありさらにレトロ感が増しています<br> <br>【納期について】<br>2 週間～4週間程度<br><br>・ご注文をいただいてから海外メーカーから取り寄せるため、お届けまで少々お時間がかかります。<br>・ご注文いただいた後にメーカーに注文をするため、まれにメーカーの在庫が切れている場合がございます。<br>　その際は別の商品を特別価格にてご提案させていただきますのでご了承ください。<br>　商品が見つからない場合はキャンセルも承ります。<br>・中国の長期休暇に当たる場合がございます。【春節（2月初旬から中旬、約1週間）、国慶節（10月初旬、約1週間)】<br>　その際は通常よりも納期がかかる場合がございますので長期休暇前のご注文はお気を付けください。 <br> <br> <br>【サイズ目安】 <br>フリーサイズ<br>着丈62CM　バスト130CM　袖丈46CM<br> <br>※海外商品（主に中国）のため、サイズは目安参考程度にお願いします。 今までの経験上、サイズギリギリの場合は、1 サイズ大きいものをお選びいただいた方が安全です。 <br><br> <br>【商品、返品について】 <br> <br>●サイズ交換やお色交換などの返品は行っておりませんので、サイズは十分にご確認の上、お間違いのないようご購入下さい。 <br> <br>●海外商品（主に中国製）のため、日本製のものよりも縫製が荒い場合がございます。 ただ、メーカー基準では正常範囲内となっておりますので、返品対象となりませんのでご理解ください。 <br> <br>●商品のお色は、お手持ちのパソコンやスマホ、照明の関係で実物と多少の違いが生じることが ございます。 色味が違うということでの返品は行っておりませんのでご了承ください。 <br> <br> <br>【素材】 ポリエステル","","","","表示しない","","","","","","","","","","新品","女","","","","","","","掲載する","軽減税率設定しない"
"135796996","トップス","ブラウス フリルブラウス","se0142","【送料無料】 編みこみが涼しげで可愛い シャツトップス","https://img21.shop-pro.jp/PA01421/305/product/135796996.jpg","作成する","https://img21.shop-pro.jp/PA01421/305/product/135796996_o1.jpg","https://img21.shop-pro.jp/PA01421/305/product/135796996_o2.jpg","https://img21.shop-pro.jp/PA01421/305/product/135796996_o3.jpg","https://img21.shop-pro.jp/PA01421/305/product/135796996_o4.jpg","https://img21.shop-pro.jp/PA01421/305/product/135796996_o5.jpg","https://img21.shop-pro.jp/PA01421/305/product/135796996_o6.jpg","https://img21.shop-pro.jp/PA01421/305/product/135796996_o7.jpg","https://img21.shop-pro.jp/PA01421/305/product/135796996_o8.jpg","https://img21.shop-pro.jp/PA01421/305/product/135796996_o9.jpg","3480","3480","","","20","在庫管理しない","","","","","","","","","表示しない","","","","【商品内容】 <br> <br>レディース ベルスリーブ 編みこみ リボン ボートネック 丸首 シャツ風（商品コード se0142） <br> <br>編みこみリボンがワンポイントのガーリーなブラウスシャツ<br>５分丈なのでこれからの時期はもちろん春や秋にも使えます<br><br>シャツ仕様になっているのであなたのコーデ力が試されます！<br> <br>【納期について】<br>2 週間～4週間程度<br><br>・ご注文をいただいてから海外メーカーから取り寄せるため、お届けまで少々お時間がかかります。<br>・ご注文いただいた後にメーカーに注文をするため、まれにメーカーの在庫が切れている場合がございます。<br>　その際は別の商品を特別価格にてご提案させていただきますのでご了承ください。<br>　商品が見つからない場合はキャンセルも承ります。<br>・中国の長期休暇に当たる場合がございます。【春節（2月初旬から中旬、約1週間）、国慶節（10月初旬、約1週間)】<br>　その際は通常よりも納期がかかる場合がございますので長期休暇前のご注文はお気を付けください。 <br> <br> <br>【サイズ目安】 <br>フリーサイズ<br>着丈60　胸囲102　袖丈33　肩幅46<br> <br>※海外商品（主に中国）のため、サイズは目安参考程度にお願いします。 今までの経験上、サイズギリギリの場合は、1 サイズ大きいものをお選びいただいた方が安全です。 <br><br> <br>【商品、返品について】 <br> <br>●サイズ交換やお色交換などの返品は行っておりませんので、サイズは十分にご確認の上、お間違いのないようご購入下さい。 <br> <br>●海外商品（主に中国製）のため、日本製のものよりも縫製が荒い場合がございます。 ただ、メーカー基準では正常範囲内となっておりますので、返品対象となりませんのでご理解ください。 <br> <br>●商品のお色は、お手持ちのパソコンやスマホ、照明の関係で実物と多少の違いが生じることが ございます。 色味が違うということでの返品は行っておりませんのでご了承ください。 <br>","","","","表示しない","","","","","","","","","","新品","女","","","","","","","掲載する","軽減税率設定しない"
"135796998","トップス","ブラウス","se0143","【送料無料】 学生服風・ガーリーなフロントリボンのシャツトップス","https://img21.shop-pro.jp/PA01421/305/product/135796998.jpg","作成する","https://img21.shop-pro.jp/PA01421/305/product/135796998_o1.jpg","https://img21.shop-pro.jp/PA01421/305/product/135796998_o2.jpg","https://img21.shop-pro.jp/PA01421/305/product/135796998_o3.jpg","https://img21.shop-pro.jp/PA01421/305/product/135796998_o4.jpg","https://img21.shop-pro.jp/PA01421/305/product/135796998_o5.jpg","https://img21.shop-pro.jp/PA01421/305/product/135796998_o6.jpg","https://img21.shop-pro.jp/PA01421/305/product/135796998_o7.jpg","https://img21.shop-pro.jp/PA01421/305/product/135796998_o8.jpg","https://img21.shop-pro.jp/PA01421/305/product/135796998_o9.jpg","3480","3480","","","20","在庫管理しない","","","","","","","","","表示しない","","","","【商品内容】 <br> <br>レディース学生服コスプレリボンストライプボーダーフェミニン（商品コード se0143） <br> <br>ガーリー系コーデによく合うカジュアル×甘ガーリー系トップス<br>姫コーデ・フェミニンコーデにもよく合います<br> <br>【納期について】<br>2 週間～4週間程度<br><br>・ご注文をいただいてから海外メーカーから取り寄せるため、お届けまで少々お時間がかかります。<br>・ご注文いただいた後にメーカーに注文をするため、まれにメーカーの在庫が切れている場合がございます。<br>　その際は別の商品を特別価格にてご提案させていただきますのでご了承ください。<br>　商品が見つからない場合はキャンセルも承ります。<br>・中国の長期休暇に当たる場合がございます。【春節（2月初旬から中旬、約1週間）、国慶節（10月初旬、約1週間)】<br>　その際は通常よりも納期がかかる場合がございますので長期休暇前のご注文はお気を付けください。 <br> <br> <br>【サイズ目安】 <br>フリーサイズ<br>着丈57cm、胸囲94cm、肩幅37cm、袖丈32cm<br> <br>※海外商品（主に中国）のため、サイズは目安参考程度にお願いします。 今までの経験上、サイズギリギリの場合は、1 サイズ大きいものをお選びいただいた方が安全です。 <br><br> <br>【商品、返品について】 <br> <br>●サイズ交換やお色交換などの返品は行っておりませんので、サイズは十分にご確認の上、お間違いのないようご購入下さい。 <br> <br>●海外商品（主に中国製）のため、日本製のものよりも縫製が荒い場合がございます。 ただ、メーカー基準では正常範囲内となっておりますので、返品対象となりませんのでご理解ください。 <br> <br>●商品のお色は、お手持ちのパソコンやスマホ、照明の関係で実物と多少の違いが生じることが ございます。 色味が違うということでの返品は行っておりませんのでご了承ください。 <br> <br> <br>【素材】 ポリエステル","","","","表示しない","","","","","","","","","","新品","女","","","","","","","掲載する","軽減税率設定しない"
"135797002","トップス","チュニック","se0145","【送料無料】 フリルたっぷり ガーリースタイルなチュニックトップス","https://img21.shop-pro.jp/PA01421/305/product/135797002.jpg","作成する","https://img21.shop-pro.jp/PA01421/305/product/135797002_o1.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797002_o2.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797002_o3.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797002_o4.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797002_o5.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797002_o6.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797002_o7.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797002_o8.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797002_o9.jpg","3480","3480","","","","在庫管理しない","","","","","","","","","表示しない","","","","【商品内容】 <br> <br>レディース フェミニン ガーリー フリル段 ５分丈 ベルスリーブ バックリボン 背中あき 学生 通学 学校 春 夏（商品コード se0145） <br> <br>ガーリー系・フェミニン系コーデが好きな方にぴったりなトップス！<br>パンツスタイルもスカートスタイルも似合うフリルチュニックトップス<br> <br>【納期について】<br>2 週間～4週間程度<br><br>・ご注文をいただいてから海外メーカーから取り寄せるため、お届けまで少々お時間がかかります。<br>・ご注文いただいた後にメーカーに注文をするため、まれにメーカーの在庫が切れている場合がございます。<br>　その際は別の商品を特別価格にてご提案させていただきますのでご了承ください。<br>　商品が見つからない場合はキャンセルも承ります。<br>・中国の長期休暇に当たる場合がございます。【春節（2月初旬から中旬、約1週間）、国慶節（10月初旬、約1週間)】<br>　その際は通常よりも納期がかかる場合がございますので長期休暇前のご注文はお気を付けください。 <br> <br> <br>【サイズ目安】 <br>フリーサイズ<br>バスト94　着丈61　肩幅35<br> <br>※海外商品（主に中国）のため、サイズは目安参考程度にお願いします。 今までの経験上、サイズギリギリの場合は、1 サイズ大きいものをお選びいただいた方が安全です。 <br><br> <br>【商品、返品について】 <br> <br>●サイズ交換やお色交換などの返品は行っておりませんので、サイズは十分にご確認の上、お間違いのないようご購入下さい。 <br> <br>●海外商品（主に中国製）のため、日本製のものよりも縫製が荒い場合がございます。 ただ、メーカー基準では正常範囲内となっておりますので、返品対象となりませんのでご理解ください。 <br> <br>●商品のお色は、お手持ちのパソコンやスマホ、照明の関係で実物と多少の違いが生じることが ございます。 色味が違うということでの返品は行っておりませんのでご了承ください。 <br> <br> <br>【素材】 綿","","","","表示しない","","","","","","","","","","新品","女","","","","","","","掲載する","軽減税率設定しない"
"135797004","トップス","シャツ","se0146","【送料無料】 全2カラー ラウンドネックのストライプ柄シャツトップス","https://img21.shop-pro.jp/PA01421/305/product/135797004.jpg","作成する","https://img21.shop-pro.jp/PA01421/305/product/135797004_o1.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797004_o2.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797004_o3.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797004_o4.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797004_o5.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797004_o6.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797004_o7.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797004_o8.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797004_o9.jpg","3480","3480","","","20","在庫管理しない","","","","","","","","","表示しない","","","","【商品内容】 <br> <br>レディース ブラウス シャツ フリル 半袖 夏 春 カジュアル ガーリー OL オフィス 通勤 通学（商品コード se0146） <br> <br>涼しげなカラーに涼しげな胸元はこの夏にピッタリのトップスです<br>浅く広く開いた胸元はネックレスやピアスなどを映えさせる効果もあります<br> <br>【納期について】<br>2 週間～4週間程度<br><br>・ご注文をいただいてから海外メーカーから取り寄せるため、お届けまで少々お時間がかかります。<br>・ご注文いただいた後にメーカーに注文をするため、まれにメーカーの在庫が切れている場合がございます。<br>　その際は別の商品を特別価格にてご提案させていただきますのでご了承ください。<br>　商品が見つからない場合はキャンセルも承ります。<br>・中国の長期休暇に当たる場合がございます。【春節（2月初旬から中旬、約1週間）、国慶節（10月初旬、約1週間)】<br>　その際は通常よりも納期がかかる場合がございますので長期休暇前のご注文はお気を付けください。 <br> <br> <br>【サイズ目安】 <br>フリーサイズ<br>着丈59cm　バスト52cm　袖丈25cm<br><br> <br>※海外商品（主に中国）のため、サイズは目安参考程度にお願いします。 今までの経験上、サイズギリギリの場合は、1 サイズ大きいものをお選びいただいた方が安全です。 <br> <br>【商品、返品について】 <br> <br>●サイズ交換やお色交換などの返品は行っておりませんので、サイズは十分にご確認の上、お間違いのないようご購入下さい。 <br> <br>●海外商品（主に中国製）のため、日本製のものよりも縫製が荒い場合がございます。 ただ、メーカー基準では正常範囲内となっておりますので、返品対象となりませんのでご理解ください。 <br> <br>●商品のお色は、お手持ちのパソコンやスマホ、照明の関係で実物と多少の違いが生じることが ございます。 色味が違うということでの返品は行っておりませんのでご了承ください。 <br> <br> <br>【素材】 綿65％ポリエステル繊維35％","","","","表示しない","","","","","","","","","","新品","女","","","","","","","掲載する","軽減税率設定しない"
"135797008","トップス","ポロシャツ","se0148","【送料無料】 【全4カラー】さわやか系・シンプルポロシャツ半袖トップス","https://img21.shop-pro.jp/PA01421/305/product/135797008.jpg","作成する","https://img21.shop-pro.jp/PA01421/305/product/135797008_o1.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797008_o2.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797008_o3.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797008_o4.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797008_o5.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797008_o6.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797008_o7.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797008_o8.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797008_o9.jpg","3480","3480","","","40","在庫管理しない","","","","","","","","","表示しない","","","","【商品内容】 <br> <br>レディース カジュアル シンプル 王道 シャツ衿 ボタン 通勤 OL オフィス 仕事 軽い運動 春 夏 秋 半袖（商品コード se0148） <br> <br>カジュアルコーデの王道トップス<br>パンツスタイルはもちろん、スカートスタイルも〇<br> <br>【納期について】<br>2 週間～4週間程度<br><br>・ご注文をいただいてから海外メーカーから取り寄せるため、お届けまで少々お時間がかかります。<br>・ご注文いただいた後にメーカーに注文をするため、まれにメーカーの在庫が切れている場合がございます。<br>　その際は別の商品を特別価格にてご提案させていただきますのでご了承ください。<br>　商品が見つからない場合はキャンセルも承ります。<br>・中国の長期休暇に当たる場合がございます。【春節（2月初旬から中旬、約1週間）、国慶節（10月初旬、約1週間)】<br>　その際は通常よりも納期がかかる場合がございますので長期休暇前のご注文はお気を付けください。 <br> <br> <br>【サイズ目安】 <br>フリーサイズ<br>着丈：54　バスト：74-104　肩幅：33-45　袖丈：19  <br> <br>※海外商品（主に中国）のため、サイズは目安参考程度にお願いします。 今までの経験上、サイズギリギリの場合は、1 サイズ大きいものをお選びいただいた方が安全です。 <br><br> <br>【商品、返品について】 <br> <br>●サイズ交換やお色交換などの返品は行っておりませんので、サイズは十分にご確認の上、お間違いのないようご購入下さい。 <br> <br>●海外商品（主に中国製）のため、日本製のものよりも縫製が荒い場合がございます。 ただ、メーカー基準では正常範囲内となっておりますので、返品対象となりませんのでご理解ください。 <br> <br>●商品のお色は、お手持ちのパソコンやスマホ、照明の関係で実物と多少の違いが生じることが ございます。 色味が違うということでの返品は行っておりませんのでご了承ください。 <br> <br>","","","","表示しない","","","","","","","","","","新品","女","","","","","","","掲載する","軽減税率設定しない"
"135797013","トップス","ブラウス オフショルダーブラウス","se0150","【送料無料】 日本をモチーフに モダンな半袖片あきオフショルダートップス","https://img21.shop-pro.jp/PA01421/305/product/135797013.jpg","作成する","https://img21.shop-pro.jp/PA01421/305/product/135797013_o1.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797013_o2.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797013_o3.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797013_o4.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797013_o5.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797013_o6.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797013_o7.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797013_o8.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797013_o9.jpg","4980","4980","","","30","在庫管理しない","","","","","","","","","表示しない","","","","【商品内容】 <br> <br>レディース 個性的 可愛い コスプレ ハロウィン ガーリー フレア スカート 桜 刺繍（商品コード se0150） <br> <br>画像のようにセットアップにしたい方は<br>⇒⇒https://ladyslabo.fashionstore.jp/items/12492263<br><br>もちろんこちらのトップスだけでも十分に可愛いです<br> <br>【納期について】<br>2 週間～4週間程度<br><br>・ご注文をいただいてから海外メーカーから取り寄せるため、お届けまで少々お時間がかかります。<br>・ご注文いただいた後にメーカーに注文をするため、まれにメーカーの在庫が切れている場合がございます。<br>　その際は別の商品を特別価格にてご提案させていただきますのでご了承ください。<br>　商品が見つからない場合はキャンセルも承ります。<br>・中国の長期休暇に当たる場合がございます。【春節（2月初旬から中旬、約1週間）、国慶節（10月初旬、約1週間)】<br>　その際は通常よりも納期がかかる場合がございますので長期休暇前のご注文はお気を付けください。 <br> <br> <br>【サイズ目安】 <br>S　着丈56　バスト90　袖丈20　<br>M　着丈57.5　バスト94　袖丈20.5　<br>L　着丈59　バスト98　袖丈20.5<br><br> <br>※海外商品（主に中国）のため、サイズは目安参考程度にお願いします。 今までの経験上、サイズギリギリの場合は、1 サイズ大きいものをお選びいただいた方が安全です。 <br><br> 【モデル】 <br> 157cm/38kg<br><br> <br>【商品、返品について】 <br> <br>●サイズ交換やお色交換などの返品は行っておりませんので、サイズは十分にご確認の上、お間違いのないようご購入下さい。 <br> <br>●海外商品（主に中国製）のため、日本製のものよりも縫製が荒い場合がございます。 ただ、メーカー基準では正常範囲内となっておりますので、返品対象となりませんのでご理解ください。 <br> <br>●商品のお色は、お手持ちのパソコンやスマホ、照明の関係で実物と多少の違いが生じることが ございます。 色味が違うということでの返品は行っておりませんのでご了承ください。 <br> <br> <br>【素材】 コットン<br>","","","","表示しない","","","","","","","","","","新品","女","","","","","","","掲載する","軽減税率設定しない"
"135797020","トップス","カットソー","se0152","【送料無料】 【全3カラー】シンプル＆ガーリーなオフショルダーカットソー","https://img21.shop-pro.jp/PA01421/305/product/135797020.jpg","作成する","https://img21.shop-pro.jp/PA01421/305/product/135797020_o1.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797020_o2.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797020_o3.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797020_o4.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797020_o5.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797020_o6.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797020_o7.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797020_o8.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797020_o9.jpg","2980","2980","","","30","在庫管理しない","","","","","","","","","表示しない","","","","【商品内容】 <br> <br>レディース 肩開 オフショルダー シンプル 3本ライン 丸首 デート 通学 学生 お出かけ（商品コード se0152） <br> <br>がっつりと開いた肩がとてもセクシーかつガーリーに<br>丈が少し長くゆったりとしたサイズ感なので体型カバーにも<br> <br>【納期について】<br>2 週間～4週間程度<br><br>・ご注文をいただいてから海外メーカーから取り寄せるため、お届けまで少々お時間がかかります。<br>・ご注文いただいた後にメーカーに注文をするため、まれにメーカーの在庫が切れている場合がございます。<br>　その際は別の商品を特別価格にてご提案させていただきますのでご了承ください。<br>　商品が見つからない場合はキャンセルも承ります。<br>・中国の長期休暇に当たる場合がございます。【春節（2月初旬から中旬、約1週間）、国慶節（10月初旬、約1週間)】<br>　その際は通常よりも納期がかかる場合がございますので長期休暇前のご注文はお気を付けください。 <br> <br> <br>【サイズ目安】 <br>フリーサイズ<br>着丈57　袖丈15　バスト106<br> <br>※海外商品（主に中国）のため、サイズは目安参考程度にお願いします。 今までの経験上、サイズギリギリの場合は、1 サイズ大きいものをお選びいただいた方が安全です。 <br><br> <br>【商品、返品について】 <br> <br>●サイズ交換やお色交換などの返品は行っておりませんので、サイズは十分にご確認の上、お間違いのないようご購入下さい。 <br> <br>●海外商品（主に中国製）のため、日本製のものよりも縫製が荒い場合がございます。 ただ、メーカー基準では正常範囲内となっておりますので、返品対象となりませんのでご理解ください。 <br> <br>●商品のお色は、お手持ちのパソコンやスマホ、照明の関係で実物と多少の違いが生じることが ございます。 色味が違うということでの返品は行っておりませんのでご了承ください。 <br>","","","","表示しない","","","","","","","","","","新品","女","","","","","","","掲載する","軽減税率設定しない"
"135797024","トップス","Tシャツ","se0153","【送料無料】 バッグリボンが可愛い 個性的な半袖Tシャツ","https://img21.shop-pro.jp/PA01421/305/product/135797024.jpg","作成する","https://img21.shop-pro.jp/PA01421/305/product/135797024_o1.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797024_o2.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797024_o3.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797024_o4.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797024_o5.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797024_o6.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797024_o7.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797024_o8.jpg","https://img21.shop-pro.jp/PA01421/305/product/135797024_o9.jpg","2980","2980","","","30","在庫管理しない","","","","","","","","","表示しない","","","","【商品内容】 <br> <br>レディース 夏 春 英字 英語 ハート リボン 可愛い 半袖 ゆるT シャツ デート 学生 学校 ラブ（商品コード se0153） <br> <br>正面から見ると普通のシンプル＆カジュアルな半袖Tシャツですが<br>後ろはとってもキュート＆ガーリーなバッグリボンTシャツになっています<br><br>デートやインスタ映え・SNS映え、双子コーデなどにオススメです♪<br> <br>【納期について】<br>2 週間～4週間程度<br><br>・ご注文をいただいてから海外メーカーから取り寄せるため、お届けまで少々お時間がかかります。<br>・ご注文いただいた後にメーカーに注文をするため、まれにメーカーの在庫が切れている場合がございます。<br>　その際は別の商品を特別価格にてご提案させていただきますのでご了承ください。<br>　商品が見つからない場合はキャンセルも承ります。<br>・中国の長期休暇に当たる場合がございます。【春節（2月初旬から中旬、約1週間）、国慶節（10月初旬、約1週間)】<br>　その際は通常よりも納期がかかる場合がございますので長期休暇前のご注文はお気を付けください。 <br> <br> <br>【サイズ目安】 <br>フリーサイズ<br>肩幅：51　バスト：104　着丈：58　袖丈：17<br> <br>※海外商品（主に中国）のため、サイズは目安参考程度にお願いします。 今までの経験上、サイズギリギリの場合は、1 サイズ大きいものをお選びいただいた方が安全です。 <br><br><br>【商品、返品について】 <br> <br>●サイズ交換やお色交換などの返品は行っておりませんので、サイズは十分にご確認の上、お間違いのないようご購入下さい。 <br> <br>●海外商品（主に中国製）のため、日本製のものよりも縫製が荒い場合がございます。 ただ、メーカー基準では正常範囲内となっておりますので、返品対象となりませんのでご理解ください。 <br> <br>●商品のお色は、お手持ちのパソコンやスマホ、照明の関係で実物と多少の違いが生じることが ございます。 色味が違うということでの返品は行っておりませんのでご了承ください。 <br> <br>","","","","表示しない","","","","","","","","","","新品","女","","","","","","","掲載する","軽減税率設定しない"
